,timestamp,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,label
0,1549625320507325,0.07239141315221786,0.1366894692182541,0.751810610294342,-0.0006754323840141296,-0.00028855912387371063,-0.0031202230602502823,0
1,1549625320557325,0.07181688398122787,0.13521969318389893,0.751459538936615,-0.0006750952452421187,-0.00028841570019721985,-0.0036505106836557393,0
2,1549625320607325,0.07411502301692963,0.13374991714954376,0.751459538936615,-0.000674758106470108,-0.00028827227652072906,-0.0041805319488048545,0
3,1549625320657325,0.07354048639535904,0.13815924525260925,0.751810610294342,-0.0006744209676980972,-0.0002881288528442384,-0.0036465954035520562,0
4,1549625320707325,0.07239141315221786,0.14109881222248075,0.751810610294342,-0.0006740838289260862,-0.0008198320865631104,-0.004176618531346321,0
5,1549625320757325,0.07239141315221786,0.13521969318389893,0.7519861459732056,-0.0006737466901540756,-0.0002875756472349167,-0.004174530506134033,0
6,1549625320807325,0.07296594977378845,0.13521969318389893,0.7521616816520691,-0.00014156289398670197,-0.0002874322235584259,-0.004172442480921745,0
7,1549625320857325,0.07296594977378845,0.13521969318389893,0.7519861459732056,-0.0001414921134710312,-0.0002872887998819351,-0.004170356318354607,0
8,1549625320907325,0.07296594977378845,0.13521969318389893,0.751459538936615,-0.0006732679903507233,-0.00028714537620544434,-0.004168272018432617,0
9,1549625320957325,0.07411502301692963,0.13815924525260925,0.7507573962211609,-0.0012047756463289259,-0.00028700195252895355,-0.004166187718510628,0
10,1549625321007325,0.07296594977378845,0.1366894692182541,0.7516350746154785,-0.0012041740119457245,0.0002449881285429001,-0.004695950075984001,0
11,1549625321057325,0.07239141315221786,0.1366894692182541,0.7512840032577515,-0.0012035723775625227,-0.000286981463432312,-0.004693601280450821,0
12,1549625321107325,0.07296594977378845,0.1366894692182541,0.7516350746154785,-0.0006711259484291077,-0.00028683803975582123,-0.004159409552812575,0
13,1549625321157325,0.07354048639535904,0.1366894692182541,0.7516350746154785,-0.0006707906723022461,0.0002451520413160324,-0.004157328978180885,0
14,1549625321207325,0.07354048639535904,0.13521969318389893,0.7516350746154785,-0.0006704553961753845,0.0002450291067361832,-0.003623403608798981,0
15,1549625321257325,0.07239141315221786,0.13374991714954376,0.7519861459732056,-0.0006701201200485232,0.00024490617215633387,-0.003089744597673416,0
16,1549625321307325,0.07354048639535904,0.1366894692182541,0.7519861459732056,-0.0006697848439216614,-0.0002870634198188782,-0.0041518937796354285,0
17,1549625321357325,0.07239141315221786,0.1366894692182541,0.751459538936615,-0.0012012943625450134,-0.0002869199961423873,-0.004149816930294037,0
18,1549625321407325,0.07296594977378845,0.1322801411151886,0.7516350746154785,-0.0012006945908069608,0.00024507008492946625,-0.004679586738348007,0
19,1549625321457325,0.07296594977378845,0.13521969318389893,0.7521616816520691,-0.0006682500243186951,0.000244947150349617,-0.00414540246129036,0
20,1549625321507325,0.07296594977378845,0.1366894692182541,0.7509329319000244,-0.0006679166108369827,-0.0002870224416255951,-0.0041433293372392654,0
21,1549625321557325,0.07296594977378845,0.1322801411151886,0.7512840032577515,-0.0006675831973552704,0.0002449676394462585,-0.0036094114184379578,0
22,1549625321607325,0.07239141315221786,0.1366894692182541,0.7511084675788879,-0.000667249783873558,-0.00028700195252895355,-0.003607606515288353,0
23,1549625321657325,0.07296594977378845,0.13374991714954376,0.7516350746154785,-0.0006669163703918457,0.0002449881285429001,-0.003605803474783898,0
