,timestamp,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,label
0,1549653321089461,0.0517081543803215,0.0543818324804306,0.7490020394325256,0.00022493861615657806,0.00021865405142307281,-0.0003485679626464844,0
1,1549653321139461,0.05285722389817238,0.0543818324804306,0.7488265037536621,0.00022482685744762418,0.0002185441553592682,-0.00034839287400245667,0
2,1549653321189461,0.053431760519742966,0.05732139199972153,0.7502307891845703,0.00022471509873867035,-0.0003134123980998993,0.0001836288720369339,0
3,1549653321239461,0.05228269100189209,0.05585161224007607,0.7486509680747986,-0.00030724331736564636,0.00021859072148799896,0.0007153842598199843,0
4,1549653321289461,0.05228269100189209,0.05732139199972153,0.7488265037536621,-0.00030709058046340937,0.00021848082542419442,-0.0003486666828393936,0
5,1549653321339461,0.05285722389817238,0.05732139199972153,0.7490020394325256,0.0002249106764793396,0.0002183709293603897,0.00018335506319999687,0
6,1549653321389461,0.05228269100189209,0.05879117175936699,0.7493531107902527,-0.00030704960227012634,-0.00031358562409877777,0.0007151104509830475,0
7,1549653321439461,0.0517081543803215,0.06026095151901245,0.7497041821479797,-0.0003068968653678893,0.00021841749548912048,-0.00034894049167633057,0
8,1549653321489461,0.053431760519742966,0.05732139199972153,0.7498797178268433,0.00022510439157485962,0.00021830759942531586,-0.00034876540303230286,0
9,1549653321539461,0.05285722389817238,0.05879117175936699,0.7507573962211609,-0.0003068558871746063,0.00021819770336151123,-0.00034859031438827515,0
10,1549653321589461,0.0517081543803215,0.05585161224007607,0.7493531107902527,-0.0003067031502723694,0.0002180878072977066,-0.0008802618831396102,0
11,1549653321639461,0.05285722389817238,0.05585161224007607,0.7497041821479797,0.0002252962440252304,0.000217977911233902,-0.00034797750413417816,0
12,1549653321689461,0.05285722389817238,0.05732139199972153,0.7495286464691162,0.00022518448531627647,0.0002178680151700973,-0.0003478042781352997,0
13,1549653321739461,0.05228269100189209,0.0543818324804306,0.7491775751113892,0.0002250727266073227,-0.00031408853828907013,-0.0003476310521364212,0
14,1549653321789461,0.05228269100189209,0.052912052720785134,0.7498797178268433,-0.00030688755214214325,0.00021791458129882807,0.00018438883125782013,0
15,1549653321839461,0.05228269100189209,0.0543818324804306,0.7491775751113892,0.00022511370480060577,0.0002178065478801728,0.0001842975616455078,0
16,1549653321889461,0.05285722389817238,0.052912052720785134,0.7498797178268433,0.00022500194609165192,0.0002176985144615173,0.0001842062920331955,0
17,1549653321939461,0.05113362148404122,0.05732139199972153,0.7504063248634338,0.00022489018738269809,-0.00031425803899765015,-0.00034773349761962885,0
18,1549653321989461,0.0517081543803215,0.05585161224007607,0.7500552535057068,-0.0008389167487621307,-0.00031410157680511475,0.00018428824841976166,0
19,1549653322039461,0.05113362148404122,0.0543818324804306,0.7497041821479797,-0.00030665099620819086,-0.0003139451146125793,0.0007160436362028122,0
20,1549653322089461,0.05228269100189209,0.0543818324804306,0.7502307891845703,0.000757196918129921,0.0002180580049753189,0.000183839350938797,0
21,1549653322139461,0.05285722389817238,0.05732139199972153,0.7498797178268433,0.0007568188011646273,-0.00031389854848384857,0.00018374808132648468,0
22,1549653322189461,0.05113362148404122,0.052912052720785134,0.7498797178268433,0.00022459402680397042,0.00021810457110404968,0.00018365681171417242,0
23,1549653322239461,0.05228269100189209,0.05732139199972153,0.7493531107902527,0.0002244822680950165,0.00021799467504024506,0.0007154121994972229,0
24,1549653322289461,0.053431760519742966,0.0543818324804306,0.7488265037536621,-0.00030747614800930023,-0.0003139618784189224,0.0001832079142332077,0
25,1549653322339461,0.05285722389817238,0.052912052720785134,0.7495286464691162,-0.00030732154846191406,0.00021804124116897583,-0.00034873001277446747,0
26,1549653322389461,0.053431760519742966,0.0543818324804306,0.7504063248634338,-0.0003071688115596771,0.0002179313451051712,0.0001832917332649231,0
27,1549653322439461,0.05228269100189209,0.052912052720785134,0.7504063248634338,-0.0003070160746574402,0.00021782144904136652,0.00018320046365261078,0
28,1549653322489461,0.0517081543803215,0.052912052720785134,0.7500552535057068,0.00022498518228530884,0.00021771341562271118,-0.00034873746335506434,0
29,1549653322539461,0.05285722389817238,0.0543818324804306,0.7505818605422974,0.0007567200809717177,0.00021760538220405576,-0.0003485623747110367,0
30,1549653322589461,0.0517081543803215,0.05732139199972153,0.7493531107902527,0.0002244953066110611,-0.0003143511712551117,-0.00034838728606700897,0
31,1549653322639461,0.05285722389817238,0.05144227296113968,0.7490020394325256,0.00022438354790210724,0.00021765381097793585,0.0001836344599723816,0
32,1549653322689461,0.0517081543803215,0.0543818324804306,0.7498797178268433,0.00022427178919315338,-0.0003143027424812317,0.00018354319036006927,0
33,1549653322739461,0.05285722389817238,0.05879117175936699,0.7502307891845703,0.0007560066878795624,-0.0003141462802886963,0.00018345192074775696,0
34,1549653322789461,0.0517081543803215,0.05732139199972153,0.7502307891845703,0.00022378191351890567,0.000217856839299202,0.00018336065113544464,0
35,1549653322839461,0.05113362148404122,0.05879117175936699,0.7507573962211609,0.00022367015480995176,0.00021774880588054657,0.00018326938152313232,0
36,1549653322889461,0.05228269100189209,0.06026095151901245,0.7502307891845703,0.0002235583961009979,0.00021764077246189117,0.00018317811191082,0
37,1549653322939461,0.053431760519742966,0.05585161224007607,0.7502307891845703,0.0002234466373920441,0.00021753273904323578,-0.00034875981509685516,0
38,1549653322989461,0.05285722389817238,0.05585161224007607,0.7502307891845703,0.00022333487868309013,-0.0003144238144159317,0.0001832619309425354,0
39,1549653323039461,0.054580830037593835,0.05879117175936699,0.7498797178268433,-0.0003086235374212265,0.00021758116781711578,0.0007150173187255857,0
40,1549653323089461,0.05228269100189209,0.05585161224007607,0.7500552535057068,0.00022337771952152247,0.0002174731343984604,0.00018281303346157074,0
41,1549653323139461,0.05285722389817238,0.05879117175936699,0.7497041821479797,0.00022326596081256866,-0.0003144834190607072,0.0001827217638492584,0
42,1549653323189461,0.0517081543803215,0.05732139199972153,0.7500552535057068,0.0002231542021036148,-0.0003143269568681717,-0.00034921616315841675,0
43,1549653323239461,0.05285722389817238,0.05732139199972153,0.7493531107902527,-0.0008406508713960648,0.0002176780253648758,0.00018280558288097382,0
44,1549653323289461,0.053431760519742966,0.052912052720785134,0.7500552535057068,-0.0003083832561969757,0.0002175699919462204,-0.0003491323441267013,0
45,1549653323339461,0.05285722389817238,0.05144227296113968,0.7497041821479797,0.0002236180007457733,0.000217461958527565,0.0001828894019126892,0
46,1549653323389461,0.05285722389817238,0.0543818324804306,0.7505818605422974,0.00022350624203681943,0.0002173539251089096,0.0001827981323003769,0
47,1549653323439461,0.053431760519742966,0.05732139199972153,0.7502307891845703,-0.00030845217406749714,0.0002172458916902542,0.00018270686268806452,0
48,1549653323489461,0.05400629341602325,0.0543818324804306,0.7498797178268433,0.00022354908287525177,0.00021713785827159882,0.00018261559307575226,0
49,1549653323539461,0.05228269100189209,0.05732139199972153,0.7504063248634338,0.0007552839815616608,0.00021702982485294342,0.00018252432346344,0
50,1549653323589461,0.05400629341602325,0.052912052720785134,0.7498797178268433,0.0002230592072010041,0.000216921791434288,-0.00034941360354423523,0
51,1549653323639461,0.05285722389817238,0.05732139199972153,0.7498797178268433,0.0002229474484920501,0.00021681375801563263,0.00018260814249515533,0
52,1549653323689461,0.053431760519742966,0.05732139199972153,0.7498797178268433,0.00022283568978309629,0.00021670572459697723,0.00018251687288284304,0
53,1549653323739461,0.054580830037593835,0.06026095151901245,0.7498797178268433,0.00022272393107414248,0.00021659769117832184,0.0001824256032705307,0
54,1549653323789461,0.05285722389817238,0.05732139199972153,0.7502307891845703,0.00022261217236518857,0.00021648965775966644,0.0001823343336582184,0
55,1549653323839461,0.053431760519742966,0.0543818324804306,0.7498797178268433,0.00022250041365623482,-0.0003154650330543518,0.00018224306404590607,0
56,1549653323889461,0.05285722389817238,0.05585161224007607,0.7504063248634338,0.00022238865494728086,-0.0003153067082166672,0.00018215179443359367,0
57,1549653323939461,0.05228269100189209,0.05585161224007607,0.7507573962211609,0.00022227689623832705,0.0002166982740163803,-0.0003497861325740814,0
58,1549653323989461,0.05113362148404122,0.06026095151901245,0.7502307891845703,-0.0003096815198659897,-0.00031525641679763794,-0.0003496110439300537,0
59,1549653324039461,0.04998454824090004,0.05732139199972153,0.7500552535057068,-0.0003095269203186035,-0.0003150980919599533,-0.000349435955286026,0
60,1549653324089461,0.05228269100189209,0.05732139199972153,0.7498797178268433,-0.00030937232077121735,0.00021690689027309418,0.00018258579075336456,0
61,1549653324139461,0.05285722389817238,0.05879117175936699,0.7497041821479797,-0.0003092177212238312,0.00021679885685443878,0.00018249452114105225,0
62,1549653324189461,0.053431760519742966,0.05585161224007607,0.7500552535057068,-0.000309063121676445,0.00021669082343578336,-0.0003494434058666229,0
63,1549653324239461,0.05228269100189209,0.06173073127865791,0.7502307891845703,0.0007547847926616669,-0.00031526386737823486,0.00018257834017276764,0
64,1549653324289461,0.05285722389817238,0.05732139199972153,0.7495286464691162,0.0002225600183010101,0.00021674111485481265,0.00018248707056045527,0
65,1549653324339461,0.053431760519742966,0.05585161224007607,0.7495286464691162,0.0007542949169874191,0.00021663308143615725,0.000182395800948143,0
66,1549653324389461,0.05228269100189209,0.05585161224007607,0.7498797178268433,-0.00030977651476860046,0.00021652504801750183,0.0001823045313358307,0
67,1549653324439461,0.053431760519742966,0.05585161224007607,0.7504063248634338,-0.0003096219152212143,-0.0003154296427965164,0.0001822132617235184,0
68,1549653324489461,0.05285722389817238,0.05732139199972153,0.7500552535057068,-0.0003094673156738281,0.00021657533943653107,-0.00034972466528415685,0
69,1549653324539461,0.053431760519742966,0.05732139199972153,0.7498797178268433,0.0002225339412689209,0.00021646730601787567,-0.0008813943713903428,0
70,1549653324589461,0.0517081543803215,0.05879117175936699,0.7498797178268433,0.0007542688399553299,-0.00031548738479614263,-0.00034910812973976135,0
71,1549653324639461,0.05228269100189209,0.06026095151901245,0.7495286464691162,0.0007538925856351852,-0.00031532905995845795,0.0001829136162996292,0
72,1549653324689461,0.05285722389817238,0.05585161224007607,0.7502307891845703,-0.00031017884612083435,0.00021667592227458954,0.0001828223466873169,0
73,1549653324739461,0.05285722389817238,0.05585161224007607,0.7500552535057068,-0.000841870903968811,0.00021656788885593414,-0.0003491155803203583,0
74,1549653324789461,0.05285722389817238,0.052912052720785134,0.7493531107902527,0.00022224336862564087,0.00021645985543727875,-0.00034894049167633057,0
75,1549653324839461,0.0517081543803215,0.05879117175936699,0.7500552535057068,-0.00030971504747867584,-0.0003154948353767395,0.00018308125436306,0
76,1549653324889461,0.053431760519742966,0.05879117175936699,0.7490020394325256,0.00022228620946407318,-0.00031533651053905487,0.00018298998475074768,0
77,1549653324939461,0.053431760519742966,0.052912052720785134,0.7500552535057068,-0.00030967220664024353,0.00021666847169399261,0.00018289871513843536,0
78,1549653324989461,0.053431760519742966,0.052912052720785134,0.7500552535057068,-0.00030951760709285736,0.00021656043827533722,0.00018280744552612305,0
79,1549653325039461,0.053431760519742966,0.05585161224007607,0.7498797178268433,0.0002224836498498917,0.00021645240485668182,0.00018271617591381078,0
80,1549653325089461,0.05228269100189209,0.05879117175936699,0.7498797178268433,-0.00030947476625442505,0.00021634437143802643,0.0001826249063014984,0
81,1549653325139461,0.05228269100189209,0.05585161224007607,0.7497041821479797,-0.0003093201667070389,0.00021623633801937103,0.0007143802940845492,0
82,1549653325189461,0.05228269100189209,0.05732139199972153,0.7497041821479797,-0.0003091655671596527,-0.0003157183527946472,-0.0003496706485748291,0
83,1549653325239461,0.053431760519742966,0.05585161224007607,0.7497041821479797,0.00022283568978309629,0.00021628662943840027,-0.0003494955599308014,0
84,1549653325289461,0.05285722389817238,0.0543818324804306,0.7495286464691162,0.00022272393107414248,0.00021617859601974487,0.00018252618610858917,0
85,1549653325339461,0.05285722389817238,0.05732139199972153,0.7498797178268433,0.00022261217236518857,0.00021607056260108948,0.0007142815738916397,0
86,1549653325389461,0.05285722389817238,0.052912052720785134,0.7497041821479797,0.00022250041365623482,0.00021596252918243408,0.0007139239460229874,0
87,1549653325439461,0.05228269100189209,0.0543818324804306,0.7502307891845703,0.0007542353123426437,0.0002158544957637787,0.00018171966075897217,0
88,1549653325489461,0.0517081543803215,0.05585161224007607,0.7493531107902527,0.0007538590580224991,0.0002157464623451233,0.00018162839114665985,0
89,1549653325539461,0.05285722389817238,0.05585161224007607,0.7495286464691162,0.00022163428366184237,0.0002156384289264679,0.00018153712153434762,0
90,1549653325589461,0.054580830037593835,0.05585161224007607,0.7488265037536621,0.0002215243875980377,0.0002155303955078125,0.00018144585192203522,0
91,1549653325639461,0.05285722389817238,0.05144227296113968,0.7498797178268433,-0.000310434028506279,-0.00031642429530620564,-0.00035049207508563995,0
92,1549653325689461,0.05285722389817238,0.052912052720785134,0.7497041821479797,-0.0003102794289588928,-0.0003162659704685211,-0.00035031698644161224,0
93,1549653325739461,0.053431760519742966,0.05732139199972153,0.7488265037536621,0.0002217218279838562,0.00021573901176452642,0.00018170475959777832,0
94,1549653325789461,0.053431760519742966,0.0543818324804306,0.7498797178268433,0.00022161006927490234,0.00021563097834587097,-0.00035023316740989685,0
95,1549653325839461,0.05228269100189209,0.05585161224007607,0.7502307891845703,0.00022150017321109766,-0.00031632371246814733,0.00018178857862949369,0
96,1549653325889461,0.05228269100189209,0.05585161224007607,0.7500552535057068,0.00022139027714729312,-0.00031616538763046265,-0.00035014934837818146,0
97,1549653325939461,0.05285722389817238,0.05144227296113968,0.7498797178268433,-0.0003105681389570236,-0.00031600706279277796,0.00018187239766120908,0
98,1549653325989461,0.053431760519742966,0.05585161224007607,0.7500552535057068,0.0007532816380262375,-0.0003158487379550934,0.0007136277854442596,0
99,1549653326039461,0.054580830037593835,0.0543818324804306,0.7493531107902527,0.0007529053837060927,-0.00031569041311740875,-0.00035042315721511835,0
100,1549653326089461,0.05285722389817238,0.05732139199972153,0.7498797178268433,0.0007525291293859483,-0.0003155320882797241,0.00018159858882427216,0
101,1549653326139461,0.05228269100189209,0.052912052720785134,0.7495286464691162,0.00022030621767044067,-0.0003153737634420395,0.00018150731921195984,0
102,1549653326189461,0.05228269100189209,0.05732139199972153,0.7502307891845703,0.00022019632160663605,0.000216631218791008,-0.00035043060779571533,0
103,1549653326239461,0.05400629341602325,0.05585161224007607,0.7500552535057068,-0.00031176023185253143,-0.00031532347202301025,-0.0003502555191516876,0
104,1549653326289461,0.05228269100189209,0.05585161224007607,0.7505818605422974,0.0002202428877353668,0.00021668151021003723,-0.00035008043050765986,0
105,1549653326339461,0.053431760519742966,0.0543818324804306,0.7493531107902527,0.0002201329916715622,0.0007484201341867447,0.00018194131553173065,0
106,1549653326389461,0.053431760519742966,0.05585161224007607,0.7493531107902527,0.00022002309560775762,0.00021619908511638641,0.00018185004591941842,0
107,1549653326439461,0.05285722389817238,0.05732139199972153,0.7493531107902527,0.00021991319954395294,-0.00031575560569763184,-0.00035008788108825684,0
108,1549653326489461,0.05285722389817238,0.05585161224007607,0.7497041821479797,-0.0003120433539152145,-0.00031559728085994715,-0.0003499127924442291,0
109,1549653326539461,0.0517081543803215,0.05144227296113968,0.7493531107902527,0.0002199597656726837,-0.00031543895602226263,0.00018210895359516144,0
110,1549653326589461,0.05055908486247064,0.05144227296113968,0.7498797178268433,0.0002198498696088791,-0.000315280631184578,0.00018201768398284912,0
111,1549653326639461,0.05113362148404122,0.05585161224007607,0.7498797178268433,-0.0003121066838502884,-0.0003151223063468933,0.0001819264143705368,0
112,1549653326689461,0.0517081543803215,0.05732139199972153,0.7495286464691162,0.00021989643573760984,-0.0003149639815092087,0.0001818351447582245,0
113,1549653326739461,0.0517081543803215,0.0543818324804306,0.7504063248634338,0.00021978653967380524,-0.00031480565667152405,0.00018174387514591217,0
