,Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,label
62,62,1550054273057615,-0.08045350760221481,0.08671697974205017,0.7530393600463867,-0.010812470689415932,0.004350004717707634,0.01120518147945404,0
63,63,1550054273107615,-0.058743830770254135,0.08230763673782349,0.7530393600463867,-0.018784761428833008,0.0011567510664463045,0.017049890011548996,0
64,64,1550054273157615,-0.01915559731423855,0.07054940611124039,0.7554967999458313,-0.01239321380853653,9.24784690141678e-05,0.017573211342096332,0
65,65,1550054273207615,0.00459628039970994,0.07348896563053131,0.7502307891845703,-0.00547301210463047,-0.006289726123213768,0.017564423382282257,0
66,66,1550054273257615,0.01034163124859333,0.07348896563053131,0.7509329319000244,-0.0033428892493247986,-0.009477661922574043,0.011705329641699793,0
67,67,1550054273307615,0.02585407719016075,0.08671697974205017,0.7537414431571959,0.0041046347469091415,-0.003090763464570045,0.01010393723845482,0
68,68,1550054273357615,0.010916166007518768,0.08524719625711441,0.7519861459732056,0.009952893480658531,-0.008407684043049812,0.0063759610056877145,0
69,69,1550054273407615,0.005170815624296665,0.10288454592227936,0.7530393600463867,0.003565758466720581,-0.005744246765971185,0.006372772157192229,0
70,70,1550054273457615,-0.006385198794305325,0.0778983011841774,0.751459538936615,0.0014365892857313154,-0.007868761196732521,0.014347283169627191,0
71,71,1550054273507615,-0.0025540795177221303,0.07936808466911316,0.7528638243675232,0.004626949317753315,-0.0009508244693279265,0.009553490206599236,0
72,72,1550054273557615,0.01206523645669222,0.09259609133005142,0.7507573962211609,0.008879407308995724,0.003836270421743393,0.0063576363027095795,0
73,73,1550054273607615,0.02585407719016075,0.09259609133005142,0.7537414431571959,0.01312974002212286,-0.0030796509236097336,0.011141076683998108,0
74,74,1550054273657615,0.037344779819250114,0.11170322448015213,0.7544435858726501,0.016314253211021423,0.003835892304778099,0.013794736936688423,0
75,75,1550054273707615,0.028726752847433087,0.12346146255731585,0.7512840032577515,0.01949717476963997,0.0038339737802743907,0.013255993835628031,0
76,76,1550054273757615,0.04423920065164566,0.15873616933822632,0.7511084675788879,0.012573422864079477,-0.0036137923598289494,0.013249366544187069,0
77,77,1550054273807615,0.043664664030075066,0.1440383642911911,0.7549701929092407,0.009907903149724008,-0.006271218881011009,0.035580292344093316,0
78,78,1550054273857615,0.01953419111669064,0.13374991714954376,0.751810610294342,0.010434797033667564,-0.00733177550137043,0.04354020208120346,0
79,79,1550054273907615,0.020108727738261226,0.15873616933822632,0.7537414431571959,0.004047421738505364,0.007031744346022606,0.04405027627944946,0
80,80,1550054273957615,0.014363376423716543,0.1322801411151886,0.7544435858726501,0.0072364769876003265,0.003837147727608681,0.05253779515624046,0
81,81,1550054274007615,0.006894420832395554,0.13521969318389893,0.7516350746154785,0.01467871107161045,0.00330338254570961,0.045065678656101234,0
82,82,1550054274057615,0.013788841664791107,0.12640102207660675,0.7519861459732056,0.010416598990559578,0.0006424989551305772,0.051425300538539886,0
83,83,1550054274107615,0.021832332015037537,0.13374991714954376,0.7521616816520691,0.006156619638204575,-0.0009533632546663283,0.04448558390140533,0
84,84,1550054274157615,0.01953419111669064,0.1440383642911911,0.7526882886886597,0.0008350759744644165,0.0033018849790096287,0.04499518871307373,0
85,85,1550054274207615,0.0017236052080988884,0.11758234351873398,0.7521616816520691,-0.002888265997171402,0.004363927990198135,0.05401407927274704,0
86,86,1550054274257615,-0.028094874694943428,0.13521969318389893,0.7540925145149231,-0.001823127269744873,0.011275751516222956,0.051327839493751526,0
87,87,1550054274307615,-0.014047437347471714,0.11170322448015213,0.7535659074783325,0.0024325568228960037,0.00967457424849272,0.05396141111850738,0
88,88,1550054274357615,-0.01660151779651642,0.09112631529569626,0.7507573962211609,0.0104090366512537,-0.0030945781618356705,0.058721046894788735,0
89,89,1550054274407615,0.028726752847433087,0.14697793126106262,0.7547946572303772,0.01784968189895153,-0.019048424437642097,0.04592737182974816,0
90,90,1550054274457615,0.03849384933710098,0.16167572140693665,0.7549701929092407,0.017308909446001053,-0.014784131199121475,0.045372560620307915,0
91,91,1550054274507615,0.02413047291338444,0.1396290361881256,0.7525127530097961,0.007727019488811494,-0.011585656553506851,0.058114193379879005,0
92,92,1550054274557615,0.017810586839914322,0.16608506441116333,0.7481244206428528,-0.0013182349503040314,-0.017962023615837097,0.056489594280719764,0
93,93,1550054274607615,0.0189596563577652,0.12934057414531708,0.7556723356246948,-0.002913115546107292,-0.013698270544409752,0.06231166422367096,0
94,94,1550054274657615,0.02642861194908619,0.16902461647987366,0.7540925145149231,-0.016207821667194366,0.001200282946228981,0.05217542126774788,0
95,95,1550054274707615,0.01206523645669222,0.12787079811096191,0.7540925145149231,-0.012476792559027672,-0.009969096630811693,0.06597734242677689,0
96,96,1550054274757615,0.008618026040494442,0.12934057414531708,0.7561989426612854,-0.0028973165899515148,-0.004113798961043358,0.056371115148067474,0
97,97,1550054274807615,0.006894420832395554,0.1366894692182541,0.7511084675788879,-0.002364020794630051,-0.013153132051229477,0.06751170754432677,0
98,98,1550054274857615,-0.012770397588610649,0.08671697974205017,0.7525127530097961,-0.0018309913575649261,-0.0216560997068882,0.06215948611497879,0
99,99,1550054274907615,0.005170815624296665,0.1484477072954178,0.7533903717994691,-0.012467008084058763,-0.01898603700101376,0.046173010021448135,0
100,100,1550054274957615,0.005170815624296665,0.09406587481498717,0.7542680501937866,-0.023097703233361244,-0.02163577824831009,0.06742378324270247,0
101,101,1550054275007615,0.015512446872889997,0.08818675577640532,0.7505818605422974,-0.012449227273464205,-0.012051722034811974,0.06419899314641953,0
102,102,1550054275057615,0.017810586839914322,0.13374991714954376,0.7544435858726501,0.0008531603962182999,-0.004067998379468918,0.04927518963813782,0
103,103,1550054275107615,0.02298140153288841,0.1087636649608612,0.7475978136062622,-0.0002109576016664505,-0.006193351000547409,0.05456901714205742,0
104,104,1550054275157615,0.0379193127155304,0.11170322448015213,0.7530393600463867,0.0035120733082294464,-0.0008717905730009079,0.058264657855033875,0
105,105,1550054275207615,0.04194105789065361,0.13081035017967224,0.7546191215515137,0.004574011079967022,-0.004062432795763016,0.05717183277010918,0
106,106,1550054275257615,0.02642861194908619,0.10729388892650604,0.7497041821479797,0.005103569477796554,-0.009378867223858832,0.057675093412399285,0
107,107,1550054275307615,0.01838512159883976,0.09259609133005142,0.7540925145149231,0.010419484227895737,-0.0040557123720645905,0.05605071410536766,0
108,108,1550054275357615,0.0425155945122242,0.1205219030380249,0.7537414431571959,0.007223194465041161,-0.016818000003695488,0.04272652417421341,0
109,109,1550054275407615,0.045962803065776825,0.18372240662574768,0.7528638243675232,0.010942508466541769,-0.010427432134747505,0.048023626208305366,0
110,110,1550054275457615,0.035621173679828644,0.17196416854858398,0.751459538936615,0.026360584422945976,-0.022654691711068157,0.058636546134948724,0
111,111,1550054275507615,0.02642861194908619,0.21605755388736725,0.7479488849639893,0.034856945276260376,-0.03328029066324234,0.05807537958025932,0
112,112,1550054275557615,0.035621173679828644,0.20576909184455872,0.7532148957252502,0.025266282260417938,-0.00986240804195404,0.07559727877378464,0
113,113,1550054275607615,0.03677024319767952,0.20135976374149325,0.7519861459732056,0.004511634819209576,0.0029068402945995326,0.0984288826584816,0
114,114,1550054275657615,0.030450357124209407,0.16020594537258148,0.7530393600463867,-0.0002772398293018341,0.0066283121705055245,0.11486691236495973,0
115,115,1550054275707615,0.020108727738261226,0.11905211955308916,0.7516350746154785,0.005041362717747688,-0.0013526994735002518,0.1211916357278824,0
116,116,1550054275757615,0.04136652499437332,0.17343395948410034,0.7525127530097961,0.00025222264230251307,-0.0034794099628925323,0.12166288495063783,0
117,117,1550054275807615,0.033323034644126885,0.1557966023683548,0.7505818605422974,0.005038715898990631,-0.00347767025232315,0.124261274933815,0
118,118,1550054275857615,0.01608698070049286,0.15726637840270996,0.751810610294342,0.002376966178417206,-0.0008167009800672531,0.11941253393888475,0
119,119,1550054275907615,0.031024893745779988,0.12640102207660675,0.7521616816520691,0.0023757778108119965,-0.004007371142506599,0.12148021161556245,0
120,120,1550054275957615,0.02240686677396297,0.12787079811096191,0.7521616816520691,0.010352287441492079,-0.002409828826785088,0.11131438612937927,0
121,121,1550054276007615,0.017236052080988884,0.12346146255731585,0.7544435858726501,0.011410802602767944,0.003441687673330307,0.10168549418449402,0
122,122,1550054276057615,0.03447210416197777,0.16167572140693665,0.7521616816520691,0.0013000145554542544,0.002376275137066841,0.10323019325733183,0
123,123,1550054276107615,0.04194105789065361,0.16461527347564694,0.7509329319000244,0.003958597779273987,-0.004538917914032936,0.11009258031845093,0
124,124,1550054276157615,0.04136652499437332,0.16020594537258148,0.7528638243675232,0.005552157759666443,-0.003472954034805298,0.11216491460800172,0
125,125,1550054276207615,0.04021745547652245,0.15873616933822632,0.7502307891845703,0.010867846198379992,-0.0008119866251945496,0.11104514449834824,0
126,126,1550054276257615,0.054580830037593835,0.17049439251422882,0.7533903717994691,0.007671333849430084,0.005570579320192337,0.11524438858032228,0
127,127,1550054276307615,0.058028038591146476,0.16020594537258148,0.7526882886886597,0.003412725403904915,0.001313021406531334,0.11890969425439835,0
128,128,1550054276357615,0.04653733968734741,0.2028295397758484,0.7535659074783325,-0.0008437521755695343,-0.0013468675315380096,0.1151273101568222,0
129,129,1550054276407615,0.035046637058258064,0.16167572140693665,0.7504063248634338,-0.000311482697725296,-0.007196504622697829,0.12730221450328827,0
130,130,1550054276457615,0.0379193127155304,0.15726637840270996,0.7525127530097961,0.0060708317905664435,0.003444021567702293,0.12883411347866058,0
131,131,1550054276507615,0.04653733968734741,0.17049439251422882,0.7526882886886597,0.01191810704767704,0.002910453826189041,0.11919645220041275,0
132,132,1550054276557615,0.05228269100189209,0.17343395948410034,0.7525127530097961,0.0018070656806230547,-0.004005005583167076,0.12232793867588045,0
133,133,1550054276607615,0.05113362148404122,0.17637351155281067,0.7553212642669678,-0.013085542246699331,-0.0024074632674455643,0.13237184286117554,0
134,134,1550054276657615,0.03389756754040718,0.13521969318389893,0.7488265037536621,-0.0008465293794870378,-0.014106882736086844,0.13868781924247742,0
135,135,1550054276707615,0.029301287606358525,0.13815924525260925,0.7493531107902527,0.006599745713174343,-0.006122130900621414,0.12691785395145416,0
136,136,1550054276757615,0.0425155945122242,0.17637351155281067,0.7547946572303772,0.005000906065106392,0.00611339882016182,0.1204722449183464,0
137,137,1550054276807615,0.043090127408504486,0.1557966023683548,0.7533903717994691,0.005530253052711487,0.005578497424721718,0.12253938615322113,0
138,138,1550054276857615,0.0212577972561121,0.11758234351873398,0.7482998967170715,0.00925041362643242,-0.0061249155551195145,0.12620104849338531,0
139,139,1550054276907615,0.03159942850470543,0.15726637840270996,0.7542680501937866,0.002863630652427673,0.0034513827413320537,0.12560610473155975,0
140,140,1550054276957615,0.02585407719016075,0.14991748332977295,0.7519861459732056,0.010839897207915785,-0.006655426695942879,0.12554329633712769,0
141,141,1550054277007615,0.037344779819250114,0.14109881222248075,0.7516350746154785,0.01083447691053152,-0.006652098149061203,0.11643913388252257,0
142,142,1550054277057615,0.04653733968734741,0.17196416854858398,0.7504063248634338,0.005510594695806503,-0.00186215341091156,0.12010384351015092,0
143,143,1550054277107615,0.04826094582676888,0.1513872593641281,0.7519861459732056,0.005507839843630791,0.0018617026507854464,0.12536224722862244,0
144,144,1550054277157615,0.04941001534461975,0.17343395948410034,0.7521616816520691,0.005505086854100227,0.005583697929978371,0.11838556826114655,0
145,145,1550054277207615,0.04998454824090004,0.17637351155281067,0.7500552535057068,0.006566028110682964,0.000794287770986557,0.1231129914522171,0
146,146,1550054277257615,0.0752640888094902,0.1940108686685562,0.7551457285881042,0.010285671800374985,0.01143082045018673,0.12198774516582488,0
147,147,1550054277307615,0.06722059845924377,0.2381042391061783,0.7512840032577515,0.014535300433635712,0.0013200212270021439,0.1229904443025589,0
148,148,1550054277357615,0.058028038591146476,0.17049439251422882,0.7488265037536621,0.008145874366164206,-0.007722029462456703,0.13675695657730105,0
149,149,1550054277407615,0.057453505694866173,0.1969504207372665,0.7523372173309326,0.004950720816850661,-0.0002723187208175659,0.14838919043540955,0
150,150,1550054277457615,0.07181688398122787,0.20870865881443024,0.7523372173309326,0.0022890139371156693,-0.0008040294051170349,0.15150608122348785,0
151,151,1550054277507615,0.07296594977378845,0.20135976374149325,0.7523372173309326,-0.009412754327058792,-0.00027178041636943817,0.16579018533229828,0
152,152,1550054277557615,0.05400629341602325,0.13081035017967224,0.7512840032577515,0.01346135139465332,0.0071742068976163855,0.16836653649806976,0
153,153,1550054277607615,0.045388270169496536,0.18078285455703733,0.7528638243675232,0.012390928342938423,0.01142539083957672,0.16190019249916074,0
154,154,1550054277657615,0.04423920065164566,0.18519218266010284,0.7528638243675232,0.012916578911244871,0.009824139066040516,0.17937016487121582,0
155,155,1550054277707615,0.037344779819250114,0.1940108686685562,0.7532148957252502,0.02195150963962078,0.00450076162815094,0.1734301745891571,0
156,156,1550054277757615,0.04481373354792595,0.20576909184455872,0.7547946572303772,0.01396283693611622,-0.0013517998158931732,0.177066370844841,0
157,157,1550054277807615,0.04768640920519829,0.13374991714954376,0.7505818605422974,0.019806167110800743,-0.01890205591917038,0.18176446855068207,0
158,158,1550054277857615,0.035621173679828644,0.17784328758716586,0.7539169788360596,0.01500964630395174,-0.005596444010734558,0.1742277294397354,0
159,159,1550054277907615,0.021832332015037537,0.1322801411151886,0.7533903717994691,0.008619983680546284,-0.0002751816064119339,0.18637309968471527,0
160,160,1550054277957615,0.029301287606358525,0.12934057414531708,0.7512840032577515,0.011274905875325205,0.00025680288672447205,0.17670665681362152,0
161,161,1550054278007615,0.031024893745779988,0.22046689689159396,0.7491775751113892,0.011269267648458479,-0.0039980970323085785,0.16970430314540866,0
162,162,1550054278057615,0.04941001534461975,0.23222512006759646,0.7525127530097961,0.005945168435573578,0.0013223681598901749,0.17281053960323334,0
163,163,1550054278107615,0.0425155945122242,0.14256858825683594,0.751810610294342,0.002751115709543228,-0.0013375263661146164,0.1801699846982956,0
164,164,1550054278157615,0.04826094582676888,0.2219366729259491,0.7521616816520691,-0.013205654919147491,0.006640838459134103,0.17742066085338593,0
165,165,1550054278207615,0.030450357124209407,0.12346146255731585,0.7479488849639893,-0.0025621205568313603,-0.0039994120597839355,0.19701027870178225,0
166,166,1550054278257615,0.032748498022556305,0.16608506441116333,0.7530393600463867,0.003289472311735153,0.015149060636758803,0.17351052165031433,0
167,167,1550054278307615,0.032748498022556305,0.21311800181865687,0.7512840032577515,-0.0009669438004493713,0.002377171069383621,0.17661485075950625,0
168,168,1550054278357615,0.043664664030075066,0.1322801411151886,0.7563744783401489,-0.0014983080327510836,-0.002410637214779854,0.17599469423294067,0
169,169,1550054278407615,0.015512446872889997,0.1881317496299744,0.7502307891845703,-0.0036249440163373947,-0.004536818712949753,0.17324745655059814,0
170,170,1550054278457615,0.03389756754040718,0.16167572140693665,0.7512840032577515,0.006481952033936977,-0.005066396668553352,0.1768837571144104,0
171,171,1550054278507615,0.03389756754040718,0.18519218266010284,0.7530393600463867,0.013392714783549307,0.0007864497601985931,0.16296730935573578,0
172,172,1550054278557615,0.030450357124209407,0.16461527347564694,0.7509329319000244,0.013917865231633186,-0.0002776365727186203,0.16022659838199615,0
173,173,1550054278607615,0.030450357124209407,0.1366894692182541,0.7526882886886597,0.011783519759774208,0.0034454278647899628,0.16227388381958008,0
174,174,1550054278657615,0.040791988372802734,0.16902461647987366,0.7539169788360596,0.01709609478712082,0.011421404778957369,0.16644752025604248,0
175,175,1550054278707615,0.04194105789065361,0.2219366729259491,0.7498797178268433,0.011237233877182009,0.025243701413273808,0.14243119955062866,0
176,176,1550054278757615,0.0563044361770153,0.17784328758716586,0.7523372173309326,0.00272207148373127,0.017253382131457332,0.17001599073410034,0
177,177,1550054278807615,0.060900714248418815,0.1984201967716217,0.7509329319000244,-0.003129599615931511,0.010862598195672035,0.17152652144432068,0
178,178,1550054278857615,0.0425155945122242,0.1793130785226822,0.7528638243675232,-0.003128034994006157,0.002347622066736221,0.16878153383731842,0
179,179,1550054278907615,0.0379193127155304,0.16167572140693665,0.7479488849639893,0.0005964543670415878,-0.0008446313440799713,0.17188821732997894,0
180,180,1550054278957615,0.05113362148404122,0.18078285455703733,0.7554967999458313,-0.002594921737909317,0.0071334894746541986,0.1712704300880432,0
181,181,1550054279007615,0.04998454824090004,0.21164821088314054,0.7505818605422974,-0.00046623870730400085,-0.005102548748254776,0.17543956637382507,0
182,182,1550054279057615,0.04883547872304917,0.1396290361881256,0.751810610294342,0.012298310175538065,-0.010950306430459024,0.1833295375108719,0
183,183,1550054279107615,0.058028038591146476,0.22487622499465945,0.7549701929092407,0.009632928296923636,-0.000839749351143837,0.17526017129421234,0
184,184,1550054279157615,0.0425155945122242,0.19548064470291135,0.7535659074783325,0.0053733401000499725,-0.014135492965579031,0.18208655714988708,0
185,185,1550054279207615,0.03447210416197777,0.16461527347564694,0.7493531107902527,0.0021795760840177536,-0.007214417681097984,0.19050505757331848,0
186,186,1550054279257615,0.032748498022556305,0.18078285455703733,0.751459538936615,0.008560643531382084,0.003426117822527885,0.18828241527080536,0
187,187,1550054279307615,0.010916166007518768,0.08818675577640532,0.7539169788360596,0.0005786661058664322,-0.0018940586596727367,0.19776150584220886,0
188,188,1550054279357615,0.01608698070049286,0.0,0.7449647784233093,-0.033459797501564026,-0.0018931124359369282,0.19447153806686399,0
189,189,1550054279407615,0.03159942850470543,-0.1623287796974182,0.7549701929092407,-0.03982522338628769,0.0954357385635376,0.1720367670059204,0
190,190,1550054279457615,0.05860257521271705,-0.1143679991364479,0.7540925145149231,-0.01959514617919922,0.026247981935739517,0.06185851618647576,0
191,191,1550054279507615,0.05285722389817238,0.024986248463392258,0.7542680501937866,-0.023840120062232014,0.00017437897622585297,0.008642938919365406,0
192,192,1550054279557615,0.030450357124209407,0.08377742022275925,0.7477733492851257,-0.026487434282898903,-0.02694988064467907,0.006511230953037739,0
193,193,1550054279607615,0.035046637058258064,-0.09223225712776184,0.7537414431571959,-0.012646181508898737,-0.021617939695715904,-0.009979266673326492,0
194,194,1550054279657615,0.045962803065776825,-0.060873288661241524,0.7509329319000244,-0.017958324402570724,-0.01097019948065281,-0.06900924444198607,0
195,195,1550054279707615,0.0189596563577652,-0.07378580421209335,0.7470712065696716,-0.008907953277230263,-0.00032778643071651464,-0.09982182830572127,0
196,196,1550054279757615,0.032748498022556305,0.041153818368911736,0.7577787637710571,-0.017413044348359108,0.010309306904673576,-0.12742793560028076,0
197,197,1550054279807615,0.027003146708011627,-0.003689290257170797,0.7497041821479797,-0.021127263084053997,-0.002992007881402969,-0.12098206579685213,0
198,198,1550054279857615,0.021832332015037537,0.03968404233455658,0.7535659074783325,0.0017527006566524506,-0.008840825408697128,-0.1416635811328888,0
199,199,1550054279907615,0.021832332015037537,0.07201918214559555,0.7519861459732056,0.002283671870827675,-0.009368252009153366,-0.15967553853988647,0
200,200,1550054279957615,0.045388270169496536,0.08083786070346832,0.7504063248634338,-0.01739579252898693,-0.01787311211228371,-0.15108615159988406,0
